pclass,survived,name,sex,age,nb_sib_sp_aboard,parents_children_aboard,fare,embarked,home.dest
3,False,"Sage, Miss. Constance Gladys",female,,8,2,69.55,S,
3,False,"Sage, Miss. Dorothy Edith ""Dolly""",female,,8,2,69.55,S,
3,False,"Sage, Miss. Stella Anna",female,,8,2,69.55,S,
3,False,"Sage, Mr. Douglas Bullen",male,,8,2,69.55,S,
3,False,"Sage, Mr. Frederick",male,,8,2,69.55,S,
3,False,"Sage, Mr. George John Jr",male,,8,2,69.55,S,
3,False,"Sage, Mr. John George",male,,1,9,69.55,S,
3,False,"Sage, Mrs. John (Annie Bullen)",female,,1,9,69.55,S,
3,False,"Salander, Mr. Karl Johan",male,24.0,0,0,9.325,S,
3,True,"Salkjelsvik, Miss. Anna Kristine",female,21.0,0,0,7.65,S,
3,False,"Salonen, Mr. Johan Werner",male,39.0,0,0,7.925,S,
3,False,"Samaan, Mr. Elias",male,,2,0,21.6792,C,
3,False,"Samaan, Mr. Hanna",male,,2,0,21.6792,C,
3,False,"Samaan, Mr. Youssef",male,,2,0,21.6792,C,
3,True,"Sandstrom, Miss. Beatrice Irene",female,1.0,1,1,16.7,S,
3,True,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,24.0,0,2,16.7,S,
3,True,"Sandstrom, Miss. Marguerite Rut",female,4.0,1,1,16.7,S,
3,True,"Sap, Mr. Julius",male,25.0,0,0,9.5,S,
3,False,"Saundercock, Mr. William Henry",male,20.0,0,0,8.05,S,
3,False,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,8.05,S,
3,False,"Scanlan, Mr. James",male,,0,0,7.725,Q,
3,False,"Sdycoff, Mr. Todor",male,,0,0,7.8958,S,
3,False,"Shaughnessy, Mr. Patrick",male,,0,0,7.75,Q,
3,True,"Sheerlinck, Mr. Jan Baptist",male,29.0,0,0,9.5,S,
3,False,"Shellard, Mr. Frederick William",male,,0,0,15.1,S,
3,True,"Shine, Miss. Ellen Natalia",female,,0,0,7.7792,Q,
3,False,"Shorney, Mr. Charles Joseph",male,,0,0,8.05,S,
3,False,"Simmons, Mr. John",male,,0,0,8.05,S,
3,False,"Sirayanian, Mr. Orsen",male,22.0,0,0,7.2292,C,
3,False,"Sirota, Mr. Maurice",male,,0,0,8.05,S,
3,False,"Sivic, Mr. Husein",male,40.0,0,0,7.8958,S,
3,False,"Sivola, Mr. Antti Wilhelm",male,21.0,0,0,7.925,S,
3,True,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,7.4958,S,
3,False,"Skoog, Master. Harald",male,4.0,3,2,27.9,S,
3,False,"Skoog, Master. Karl Thorsten",male,10.0,3,2,27.9,S,
3,False,"Skoog, Miss. Mabel",female,9.0,3,2,27.9,S,
3,False,"Skoog, Miss. Margit Elizabeth",female,2.0,3,2,27.9,S,
3,False,"Skoog, Mr. Wilhelm",male,40.0,1,4,27.9,S,
3,False,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,45.0,1,4,27.9,S,
3,False,"Slabenoff, Mr. Petco",male,,0,0,7.8958,S,
3,False,"Slocovski, Mr. Selman Francis",male,,0,0,8.05,S,
3,False,"Smiljanic, Mr. Mile",male,,0,0,8.6625,S,
3,False,"Smith, Mr. Thomas",male,,0,0,7.75,Q,
3,True,"Smyth, Miss. Julia",female,,0,0,7.7333,Q,
3,False,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,7.65,S,
3,False,"Somerton, Mr. Francis William",male,30.0,0,0,8.05,S,
3,False,"Spector, Mr. Woolf",male,,0,0,8.05,S,
3,False,"Spinner, Mr. Henry John",male,32.0,0,0,8.05,S,
3,False,"Staneff, Mr. Ivan",male,,0,0,7.8958,S,
3,False,"Stankovic, Mr. Ivan",male,33.0,0,0,8.6625,C,
3,True,"Stanley, Miss. Amy Zillah Elsie",female,23.0,0,0,7.55,S,
3,False,"Stanley, Mr. Edward Roland",male,21.0,0,0,8.05,S,
3,False,"Storey, Mr. Thomas",male,60.5,0,0,,S,
3,False,"Stoytcheff, Mr. Ilia",male,19.0,0,0,7.8958,S,
3,False,"Strandberg, Miss. Ida Sofia",female,22.0,0,0,9.8375,S,
3,True,"Stranden, Mr. Juho",male,31.0,0,0,7.925,S,
3,False,"Strilic, Mr. Ivan",male,27.0,0,0,8.6625,S,
3,False,"Strom, Miss. Telma Matilda",female,2.0,0,1,10.4625,S,
3,False,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,29.0,1,1,10.4625,S,
3,True,"Sunderland, Mr. Victor Francis",male,16.0,0,0,8.05,S,
3,True,"Sundman, Mr. Johan Julian",male,44.0,0,0,7.925,S,
3,False,"Sutehall, Mr. Henry Jr",male,25.0,0,0,7.05,S,
3,False,"Svensson, Mr. Johan",male,74.0,0,0,7.775,S,
3,True,"Svensson, Mr. Johan Cervin",male,14.0,0,0,9.225,S,
3,False,"Svensson, Mr. Olof",male,24.0,0,0,7.7958,S,
3,True,"Tenglin, Mr. Gunnar Isidor",male,25.0,0,0,7.7958,S,
3,False,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,8.05,S,
3,True,"Thomas, Master. Assad Alexander",male,0.4167,0,1,8.5167,C,
3,False,"Thomas, Mr. Charles P",male,,1,0,6.4375,C,
3,False,"Thomas, Mr. John",male,,0,0,6.4375,C,
3,False,"Thomas, Mr. Tannous",male,,0,0,7.225,C,
3,True,"Thomas, Mrs. Alexander (Thamine ""Thelma"")",female,16.0,1,1,8.5167,C,
3,False,"Thomson, Mr. Alexander Morrison",male,,0,0,8.05,S,
3,False,"Thorneycroft, Mr. Percival",male,,1,0,16.1,S,
3,True,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,,1,0,16.1,S,
3,False,"Tikkanen, Mr. Juho",male,32.0,0,0,7.925,S,
3,False,"Tobin, Mr. Roger",male,,0,0,7.75,Q,
3,False,"Todoroff, Mr. Lalio",male,,0,0,7.8958,S,
3,False,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,8.05,S,
3,False,"Torber, Mr. Ernst William",male,44.0,0,0,8.05,S,
3,False,"Torfa, Mr. Assad",male,,0,0,7.2292,C,
3,True,"Tornquist, Mr. William Henry",male,25.0,0,0,0.0,S,
3,False,"Toufik, Mr. Nakli",male,,0,0,7.2292,C,
3,True,"Touma, Master. Georges Youssef",male,7.0,1,1,15.2458,C,
3,True,"Touma, Miss. Maria Youssef",female,9.0,1,1,15.2458,C,
3,True,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,29.0,0,2,15.2458,C,
3,False,"Turcin, Mr. Stjepan",male,36.0,0,0,7.8958,S,
3,True,"Turja, Miss. Anna Sofia",female,18.0,0,0,9.8417,S,
3,True,"Turkula, Mrs. (Hedwig)",female,63.0,0,0,9.5875,S,
3,False,"van Billiard, Master. James William",male,,1,1,14.5,S,
3,False,"van Billiard, Master. Walter John",male,11.5,1,1,14.5,S,
3,False,"van Billiard, Mr. Austin Blyler",male,40.5,0,2,14.5,S,
3,False,"Van Impe, Miss. Catharina",female,10.0,0,2,24.15,S,
3,False,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,24.15,S,
3,False,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,24.15,S,
3,False,"van Melkebeke, Mr. Philemon",male,,0,0,9.5,S,
3,False,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,9.5,S,
3,False,"Vande Walle, Mr. Nestor Cyriel",male,28.0,0,0,9.5,S,
3,False,"Vanden Steen, Mr. Leo Peter",male,28.0,0,0,9.5,S,
3,False,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,9.0,S,
3,False,"Vander Planke, Miss. Augusta Maria",female,18.0,2,0,18.0,S,
3,False,"Vander Planke, Mr. Julius",male,31.0,3,0,18.0,S,
3,False,"Vander Planke, Mr. Leo Edmondus",male,16.0,2,0,18.0,S,
3,False,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",female,31.0,1,0,18.0,S,
3,True,"Vartanian, Mr. David",male,22.0,0,0,7.225,C,
3,False,"Vendel, Mr. Olof Edvin",male,20.0,0,0,7.8542,S,
3,False,"Vestrom, Miss. Hulda Amanda Adolfina",female,14.0,0,0,7.8542,S,
3,False,"Vovk, Mr. Janko",male,22.0,0,0,7.8958,S,
3,False,"Waelens, Mr. Achille",male,22.0,0,0,9.0,S,"Antwerp, Belgium / Stanton, OH"
3,False,"Ware, Mr. Frederick",male,,0,0,8.05,S,
3,False,"Warren, Mr. Charles William",male,,0,0,7.55,S,
3,False,"Webber, Mr. James",male,,0,0,8.05,S,
3,False,"Wenzel, Mr. Linhart",male,32.5,0,0,9.5,S,
3,True,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,38.0,0,0,7.2292,C,
3,False,"Widegren, Mr. Carl/Charles Peter",male,51.0,0,0,7.75,S,
3,False,"Wiklund, Mr. Jakob Alfred",male,18.0,1,0,6.4958,S,
3,False,"Wiklund, Mr. Karl Johan",male,21.0,1,0,6.4958,S,
3,True,"Wilkes, Mrs. James (Ellen Needs)",female,47.0,1,0,7.0,S,
3,False,"Willer, Mr. Aaron (""Abi Weller"")",male,,0,0,8.7125,S,
3,False,"Willey, Mr. Edward",male,,0,0,7.55,S,
3,False,"Williams, Mr. Howard Hugh ""Harry""",male,,0,0,8.05,S,
3,False,"Williams, Mr. Leslie",male,28.5,0,0,16.1,S,
3,False,"Windelov, Mr. Einar",male,21.0,0,0,7.25,S,
3,False,"Wirz, Mr. Albert",male,27.0,0,0,8.6625,S,
3,False,"Wiseman, Mr. Phillippe",male,,0,0,7.25,S,
3,False,"Wittevrongel, Mr. Camille",male,36.0,0,0,9.5,S,
3,False,"Yasbeck, Mr. Antoni",male,27.0,1,0,14.4542,C,
3,True,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,14.4542,C,
3,False,"Youseff, Mr. Gerious",male,45.5,0,0,7.225,C,
3,False,"Yousif, Mr. Wazli",male,,0,0,7.225,C,
3,False,"Yousseff, Mr. Gerious",male,,0,0,14.4583,C,
3,False,"Zabour, Miss. Hileni",female,14.5,1,0,14.4542,C,
3,False,"Zabour, Miss. Thamine",female,,1,0,14.4542,C,
3,False,"Zakarian, Mr. Mapriededer",male,26.5,0,0,7.225,C,
3,False,"Zakarian, Mr. Ortin",male,27.0,0,0,7.225,C,
3,False,"Zimmerman, Mr. Leo",male,29.0,0,0,7.875,S,
